questions,option_A,option_B,option_C,option_D,correct_answer
"Ante un posible terremoto, hay el riesgo de que las viviendas que se encuentran en el ámbito jurisdiccional de un 
establecimiento de salud se derrumben, afectando a sus habitantes. ¿Qué acciones se debe de realizar para evitar 
mayores desastres?",Identificar las zonas de mayor riesgo,Elaborar un plan de trabajo conjunto,Entrevistar a los pobladores para identificar la vulnerabilidad,Conformar un equipo de trabajo multisectorial,D
"Los dos elementos principales que se registran en los estudios epidemiológicos son el ... y el evento (conocido 
comúnmente como enfermedad).",vector de exposición,vector causal,factor de exposición,agente causal,C
"Mujer de 35 años gestante, con dos hijos menores de edad de 7 y 2 años, presenta denuncia en comisaría por 
intento de feminicidio en contra de su pareja y padre de sus hijos, es derivada a médico legista, cuenta con acta 
fiscal donde victimario no puede acercarse, poder judicial le entrega botón pánico, el MIMP le brinda hogar temporal 
y la municipalidad del distrito, brinda seguridad al albergue, es un trabajo de nivel:",Multidisciplinario,Trabajo legal,Multisectorial,Trabajo social,C
"Son percepciones compartidas por los miembros de una organización respecto al trabajo, el ambiente físico en que 
éste se da, las relaciones interpersonales que tienen lugar en torno a él y las diversas regulaciones formales e 
informales que afectan a dicho trabajo. ¿A qué definición corresponde?",Desarrollo organizacional,Comportamiento institucional,Cultura organizacional,Clima organizacional,D
"Estudiantes de dos instituciones educativas del distrito de Bellavista, se pelean en la calle; serenazgo interviene y 
llama a los padres de familia de los menores, se le aplica la ficha de valoración de riesgo social y se informa a:",Fiscalía de turno penal,Fiscalía de turno familia,Centro de salud,Comisaría,D
"Los cambios bruscos de clima en diferentes partes del país, generan riesgos, como la crecida de ríos, huaycos, 
derrumbes y por ende la dificultad de contar con agua potable, alimentación segura, proliferación de mosquitos por 
el agua estancada, vías de comunicación sin acceso. ¿Qué acciones inmediatas se debe de realizar para controlar 
los problemas de salud?",Capacitar a toda la comunidad en aspectos de higiene y salud,Elaborar un plan conjunto con la comunidad para controlar posibles epidemias,Organizar la asistencia médica e identificar la morbilidad existente,Comprometer a las autoridades el acompañamiento de las acciones de salud,B
"Los problemas de salud están relacionadas a las determinantes socioeconómicos, familiares y ambientales, una 
forma de reducir estas condiciones es interviniendo en escenarios como son las IE con promoción de la salud 
impulsando el cuidado y autocuidado de la salud a través de 4 estrategias básicas; las cuales son:","Abogacía, educación, participación y trabajo multisectorial","Concertación, coordinación, educación y trabajo multisectorial","Abogacía, participación, concertación y trabajo multidisciplinario","Concertación, difusión, educación y trabajo multidisciplinario",A
"Es el conjunto de referencias compartidas entre todos, como resultado de una historia y de significados comunes 
que se dan a las situaciones y a las relaciones mediante el lenguaje cotidiano. Se forja y modifica en las relaciones 
de cotidianeidad de la organización. ¿A qué corresponde esta definición?",Cultura organizacional,Clima institucional,Ambiente laboral,Función institucional,A
"Mujer de 30 años, separada, secundaria completa, tiene un hijo de 5 años, actualmente gestante de cinco meses, 
con VIH confirmado. ¿Qué se debe realizar para que acceda al tratamiento antiretroviral?",Consejería post test y referencia a centro hospitalario,Control de gestación en establecimiento de salud,Inscripción a programa sociales,Atención de pares con promotores,A
"Paciente de 29 años, reingresa al programa de TB con BK (+++) en esputo después de 3 meses, indica que el 
motivo de su abandono es su horario laboral que no le permite cumplir con el tratamiento. ¿Qué acciones prioritarias 
realizaría para que el paciente no abandone nuevamente el tratamiento?",Fortalecer las alianzas interinstitucionales para oferta laboral,Coordinar tratamiento supervisado y en boca por promotor de salud,Seguimiento clínico con visitas domiciliarias,Entregarle semanalmente al paciente los medicamentos,B
"Paciente de sexo femenino de 25 años, con VIH, con abandono de tratamiento. ¿Qué acciones prioritarias se deben 
realizar como trabajadora social?",Entrega de retrovirales,Atención médica,Movilizar redes de soporte familiar,Entrega de preservativos,C
