questions,option_A,option_B,option_C,option_D,correct_answer
"Usuaria se acerca al servicio de terapia ocupacional y refiere que su hija de 19 años diagnosticada con artritis 
juvenil de comienzo generalizado presenta dificultades para bañarse, vestirse, alimentarse y trasladarse 
independientemente. Indica que no puede asistir al centro de salud debido a las condiciones económicas para 
trasladarla. ¿Cuál es la recomendación indicada?",Rehabilitación basada en la comunidad,Atención extramural,Cuidador especializado,Terapias particulares,A
"En una comunidad nativa, se reporta un caso confirmado de rabia en bovino y desde la presencia de mineros 
informales se observan murciélagos que vuelan por la noche. ¿Cuál es la medida más efectiva para prevenir 
transmisión de rabia silvestre en esa comunidad?",Colocar mallas en todas las viviendas de la comunidad,Organización de la comunidad para la captura de murciélagos,Eliminación de refugios de murciélagos con la comunidad organizada,Proteger con vacuna pre exposición a toda la comunidad,D
¿Cuáles son los cuatro determinantes de salud que introduce Marc Lalonde que orientan las políticas de salud?,"Medio ambiente, interculturalidad, nivel de salud y cuidado sanitario","Entorno socio-económico, estilos de vida, nivel de educación y cuidado sanitario","Entorno físico-social, estilos de vida, nivel de salud y cuidado sanitario","Medio ambiente, estilos de vida, biología humana y atención sanitaria",D
El % de gestantes de parto vertical con manejo activo del tercer periodo. ¿Qué tipo de indicador es?,De proceso,De resultado,De estructura,De desempeño,A
"La historia natural de la enfermedad ilustra cómo un trastorno progresa en un individuo a través del tiempo sin 
intervención. En un profesional de la salud esto va a permitir:",Solicitar la evaluación de centro de salud,Establecer la derivación a otro centro,Indagar a fondo sus antecedentes,Proyectar sus estrategias preventivas,D
"Como parte de las actividades programadas por el día de la salud mental, se organizan charlas para brindar 
información a la población de los diversos servicios del centro de salud. Para ello, el personal de salud se organiza 
días previos y realiza coordinaciones. ¿Cómo se denomina a este trabajo colaborativo?",Trabajo en equipo,Reunión de grupo,Relaciones laborales,Equipo multidisciplinario,A
"Usuario de 42 años, sufre accidente por atricción de mano derecha; se sometió a múltiples cirugías experimentando 
problemas de sensibilidad, fuerza muscular y coordinación. ¿Qué busca medir el terapeuta ocupacional al realizar 
una evaluación integral de prevención y rehabilitación de lesiones laborales?",Los rangos articulares,La capacidad funcional,El levantamiento de cargas,La medición de fuerza,B
"El …... de los equipos es uno de los factores que influyen decisivamente en la mejora de la calidad asistencial y en 
los resultados sobre la salud de la población.",liderazgo,jefe,coordinador,responsable,A
"Personal de salud, al finalizar una evaluación divulga información respecto al estado de salud del paciente sin antes 
solicitarle su consentimiento para compartir los datos. ¿A qué tipo de falta ética está incurriendo?",Lealtad,Discreción,Transparencia,Justicia,B
"En un CSMC el terapeuta ocupacional, como parte del programa de reinserción laboral, realiza el entrenamiento 
en usuarios con esquizofrenia con el objetivo de mejorar su desempeño y sus competencias. ¿Cuál es una de las 
intervenciones fundamentales?",Intereses y entrenamiento prelaboral,Programa individualizado y modificaciones,Análisis y adaptación de puestos de trabajo,Participación social y rehabilitación laboral,C
"Es la entrega de servicios de salud de acuerdo con los parámetros culturales de los/as usuarios/as; es decir, 
construidos a través de espacios de diálogo, en los que prestadores y usuarios/as acuerdan cuáles deben ser 
las características de los servicios que les son ofertados por parte del Estado:",Pertinencia cultural,Interculturalidad en salud,Diversificación intercultural,Adecuación cultural,A
