questions,option_A,option_B,option_C,option_D,correct_answer
"Los cuidados vinculados a la promoción, prevención, recuperación y rehabilitación es un principio básico de la 
Atención Primaria de Salud. ¿A qué principio se refiere?",Universalidad,Equidad en salud,Calidad,Integralidad,D
"Varón de 50 años obeso acude refiriendo decaimiento general y mayor somnolencia por lo que no puede 
desempeñarse bien en el trabajo. Examen: PA: 130/70 mmHg, FC: 72 X'; IMC: 32. Glicemia plasmática en ayunas: 
120 mg/dL. ¿Cuál es el siguiente paso más adecuado para el diagnóstico en este caso?",Realizar un dosaje de hemoglogina glicosialda,Realizar un test de tolerancia a la glucosa,Repetir el examen de glicemia plasmática,Realizar un dosaje de insulina plasmática,B
"Paciente de 68 años hipertenso mal controlado, presenta cefalea progresiva, es llevado al centro de salud por 
deterioro del estado de conciencia progresivo. Tiene antecedentes de cefaleas vasculares hace 2 semanas. 
Examen: PA: 180/95 mmHg, FC: 90 X', FR: 22 X', T°: 37 °C; sonmoliento con hemiparesia en hemicuerpo derecho, 
Glasgow: 9. ¿Cuál es la conducta a seguir?",Realizar pruebas de laboratorio,Observación y monitoreo,Referir a centro hospitalario,Control gasométrico,C
"Luego de evaluar la situación de salud en la comunidad adscrita a su establecimiento de salud, encuentra que hay 
enfermedades de alta prevalencia y otras de alta incidencia. ¿Qué enfermedad cumple la condición de alta 
incidencia y baja prevalencia a la vez?",Crisis de ansiedad,Resfriado común,Diabetes mellitus,Hipertensión arterial,B
"Como médico usted atiende a un paciente de 20 años con diagnóstico de VIH hace 07 días, asintomático. Tiene 2 
Gene X expert en esputo negativos y Rx de tórax: normal, CD4 sérico: 450 cel/ml. Serología:  HBsAg negativo 
VDRL negativo. Ha pasado evaluación por la psicóloga. ¿Cuál es la conducta terapéutica a seguir?",Evaluación por oftalmología,Iniciar terapia antirretroviral+ iniciar terapia de prevención de TB,Consejería de soporte sobre el VIH,Iniciar profilaxis con cotrimoxazol,B
"Para abordar la alta prevalencia de violencia física familiar en su comunidad usted realiza reuniones con el director 
del colegio, el teniente alcalde, el comisario y el párroco para acordar acciones para mitigar este problema. ¿Qué 
estrategia de promoción de la salud se está cumpliendo?",Comunicación social,Participación ciudadana,Intersectorialidad,Empoderamiento social,C
"Los usuarios de una comunidad quieren mejoras para su centro de salud nivel I en Pichanaqui y quieren 
involucrarse en los espacios de control social en salud. ¿Cómo mejorar el involucramiento de la participación de la 
comunidad?",Mejorando los instrumentos jurídicos,Dar opinión sobre el trabajo de los serumistas del centro de salud,Procesos de capacitación para personas que pertenecen a la comunidad,Participación de la comunidad para ejercer vigilancia sobre la gestión,D
"“Es un proceso sistemático, cíclico y continuo, de naturaleza política, técnica y participativa; por lo que, involucra 
múltiples actores de un sector o de diversos sectores e instancias gubernamentales. Se basa en un análisis 
riguroso, basado en evidencias de la situación actual y futura, a través del cual se implementan los objetivos del 
Plan Estratégico de Desarrollo Nacional”. Estamos hablando de:",Planeamiento estratégico,Identificación de indicadores,Plan de salud,Análisis de la situación actual,A
"Es el documento de gestión participativa y concertada de vigencia anual, su proceso de elaboración es conducido 
por la CLAS y los jefes de sus establecimientos de salud, de conformidad con las normas técnicas del MINSA; 
orienta las intervenciones sanitarias hacia la solución de las necesidades de salud locales priorizadas. Nos estamos 
refiriendo a:",Análisis situacional en salud,Plan de salud local,Promoción de la salud,Sistema de vigilancia,B
"Lactante masculino de 6 meses de edad, eutrófico, con esquema de vacunación actualizado que se le orienta a su 
mamá, acude a vacunatorio para recibir su próxima inmunización, correspondiéndole…",2da dosis de influenza.,1ra dosis de influenza.,"1ra dosis de vacuna sarampión, paperas, rubéola (SPR).",dosis única vacuna antiamarílica (AMA).,A
"Un serumista muestra en una reunión técnica con la municipalidad, comunidad  y DIRIS, los datos de los casos de 
jóvenes recién diagnosticados de VIH que han aumentado en la comunidad, que acuden a su centro de salud en 
un pueblo en la Selva de Amazonas y señala que se necesita apoyo para construir una área de atención médica 
en el centro para dichos pacientes. ¿Para qué me sirve la información epidemiológica recogida?",Consolidar el compromiso de la lucha contra el VIH,Movilizar a la comunidad y pedir recursos,Identificar los factores causales,Saber la magnitud de la epidemia del VIH,B
"Niño de 10 años, llevado al centro de salud de La Victoria por presentar astenia. Examen: FR: 18 X', FC: 89 X', Tº: 
36.5 Cº; piel, escleras y mucosas con tinte ictérico y acolia. ¿Cuál es su diagnóstico?",Paludismo,Dengue con signos de alarma,Hepatitis A,Hepatitis B,C
"En su establecimiento de salud acude mujer andina quechua hablante de 39.4 semanas para realizar su parto con 
todos sus controles prenatales sin alteración. ¿Qué parto usted promueve para realizar interculturalidad?",Cesárea,Parto domiciliario,Parto horizontal,Parto vertical,D
