questions,option_A,option_B,option_C,option_D,correct_answer
"Niño de 6 años de edad es evaluado en el consultorio odontológico. Al examen bucal: tejidos blandos en apariencia 
normal, piezas 7.5 y 8.5 con caries, presencia en boca de piezas 4.6 y 3.6 con las fosas y fisuras profundas. Se le 
realiza restauración con ionómero en las piezas con caries. ¿Qué nivel de prevención se está aplicando?",Cuaternaria,Terciaria,Secundaria,Primaria,B
"Abordaje de los determinantes sociales de la salud es una función esencial de la salud pública que corresponde a 
la etapa de:",Formulación de políticas,Acceso equitativo,Asignación de recursos,Evaluación,B
"El establecimiento de salud cuenta con el servicio de odontología, para la cual se pide al área respectiva los tachos 
para los elementos punzocortantes. ¿Qué tipo de residuos sólidos serian?",Especiales,Radiactivos,Biocontaminados,Contaminados,C
"Madre trae al consultorio odontológico a su hijo de 9 meses de edad, durante la entrevista refiere darle galletas y 
compotas envasadas; a veces leche en biberón. Al examen se observan las piezas 7.1 y 8.1 erupcionadas sin 
aparente lesión. Se brinda asesoría nutricional respecto a los alimentos cariogénicos, se le instruye sobre la higiene 
oral en el bebé usando cepillo dental y pasta dental fluorada de 1000 ppmF. De acuerdo a la edad del niño. ¿Cuál 
es la cantidad o tamaño de pasta recomendada?",“Un guisante”,“Un grano de arroz”,“Una alverja verde”,“Una lentejita”,B
"La promoción de la salud bucal, en el contexto de las escuelas saludables tiene como actor clave al docente, quien 
deberá ser capacitado por el cirujano dentista que ha adquirido previamente las competencias en el tema y la 
habilidad metodológica para el trabajo con docentes. ¿Cuál es una de las capacidades que debe desarrollar el 
docente?",Explicar el curso natural de la enfermedad caries dental en niños escolares,Ejecutar la introducción de alimentos con alto contenido de azúcares a las loncheras saludables,Diseñar programas de intervención para disminuir las tasas de prevalencia de enfermedades orales,Proponer alternativas para la incorporación de contenidos referidos a la higiene y salud bucal en el trabajo de,D
"Se ha declarado una emergencia sanitaria nacional por Herpes zoster, y se debe implementar las medidas en 
situaciones de emergencia de salud y desastres, entre ellas se aconseja adoptar las consideraciones clave 
recomendadas por la OPS (2023). ¿Cuál es la primera recomendación?",Garantizar la identificación temprana y el control de la fuente de infección,"Garantizar la seguridad del personal de salud (personal administrativo y asistencial), pacientes y visitantes",Implementar y fortalecer las medidas de prevención y control de infecciones para la respuesta médica en los,Llevar a cabo la clasificación de pacientes,C
"¿A qué corresponde la siguiente definición: “documento médico legal registrada en forma unificada, personal, 
refrendada con la firma digital del médico u otros profesionales de la salud cuyo registro, almacenamiento, 
actualización, acceso y uso se realiza en condiciones estrictas de seguridad y confidencialidad”?",Historia clínica informatizada,Historia clínica,Historia clínica electrónica,Formato único de atención,C
"El Seguro Integral de Salud garantiza como mínimo el 70% de su presupuesto destinado al Ministerio de Salud y 
a las unidades ejecutoras de los gobiernos regionales para los componentes de reposición, siendo indispensable 
la compra de los insumos, productos farmacéuticos y sanitarios esenciales para los asegurados a nivel nacional. 
¿A qué función esencial de salud pública (FESP) renovada pertenece dicha acción?",Gestión y promoción de las intervenciones sobre los determinantes sociales de la salud,Asegurar el acceso y el uso racional de medicamentos y otras tecnologías,Acceso equitativo a intervenciones que buscan promover la salud,Financiamiento de la salud eficiente y equitativo,B
"El SERUMS participará de una mesa de trabajo en la municipalidad distrital con el objetivo de concretar 
participación del gobierno local en las actividades de promoción de la salud. Esta reunión será oportunidad para 
sustentar sus propuestas en una carta de compromiso internacional adoptado en Tailandia (2005), que dice “la 
promoción de la salud es responsabilidad básica de todos los gobiernos”. ¿A qué carta se refiere?",De Bangkok,De Ninamata,De Alma Ata,De Brasilia,A
"El personal de salud del establecimiento realiza la evaluación de riesgo cardiovascular a un joven de 29 años; 
obteniendo un riesgo alto según tabla. ¿Mediante qué procedimiento se obtuvo la valoración del riesgo?",Perímetro abdominal,Dosaje de TSH,Glucometría,IMC,A
"En el establecimiento de salud, al iniciar la contratación para la jornada laboral brinda información del desarrollo de 
actividades de seguridad, protección y atención al cirujano dentista. ¿Qué disciplina desarrolla dicho programa?",Administración,Área de logística,Salud ocupacional,Salud ambiental,C
"En el centro de salud de la Oroya, en una reunión entre representantes de la DIRESA, Red de salud y personal de 
salud, junto a las autoridades, agentes y autoridades comunales se va a implementar la metodología del DIS 
(diálogo intercultural en salud). ¿Cuál es el primer momento en su implementación?",Programación de actividades,"Planificación, acuerdos y compromisos",Análisis sociocultural e identificación de prioridades de salud,"Reconocimiento de actores, difusión y preparación del diálogo",D
"En una comunidad consumen agua de pozo, y los niños presentan manchas oscuras en las caras vestibulares de 
sus dientes anteriores, con distintos grados de extensión y profundidad, asociado a fluorosis dental. El alcalde está 
interesado en resolver este problema instalando redes de agua potable provenientes de otras fuentes; el personal 
de salud debe contribuir en este cambio social, para ello debe aplicar estrategias de…",tecnología de la información.,comunicación en salud.,inteligencia artificial.,información en salud.,B
"¿Cuál es el valor mínimo de Hb para el inicio de la suplementación preventiva en un niño o niña de 6 a 11 meses 
de edad?",10.5 g/dL,9 g/dL,9.5 g/dL,No requiere dosaje de hemoglobina,A
"En el establecimiento de salud, una puérpera tiene su control de hemoglobina a los 30 días y también debe recibir…",sulfato de zinc.,sulfato ferroso.,sulfato férrico.,magnesio.,B
"El cirujano dentista acudió a su jornada laboral en estado de ebriedad. El vigilante del establecimiento no permitió 
su ingreso e informó al área de recursos humanos del incidente, notificando el caso al colegio odontológico de su 
región para la sanción ética que corresponde. La medida disciplinaria a aplicar es la suspensión profesional. 
¿Cuántos años de suspensión está establecido?",2,3,1,5,A
