questions,option_A,option_B,option_C,option_D,correct_answer
"En situaciones de emergencia y desastres, el equipo de salud debe implementar una metodología eficaz para 
determinar las necesidades prioritarias de intervención, que permita el ...... de las operaciones de un hospital, así 
como las necesidades de refuerzo o de reconstrucción.",financiamiento,reclutamiento de brigadistas,contrato de expertos,diagnóstico temprano,D
"El médico serumista, al llegar a su establecimiento de salud, organiza y coordina con diferentes lideres de su 
comunidad: talleres de lavado e higiene de manos para adoptar estilos de vida saludables para prevenir ETAs. ¿A 
qué corresponden estas acciones?",Promoción de la salud,Control de riesgo,Prevención del daño,Higiene sanitaria,A
"¿Cuándo se debe vacunar contra la varicela post exposición y control de brotes a las personas inmunocompetentes 
susceptibles (pacientes acompañantes y personal de salud)?",Dentro de los primeros 4 días de producido el contacto con el caso,Dentro de la semana de producido el contacto con el caso,Dentro de las primeras 72 horas de producido el contacto con el caso,No pasar del 5 día de producido el contacto con el caso,C
"El personal de salud del establecimiento realiza la evaluación de riesgo cardiovascular a un joven de 26 años; 
obteniendo un riesgo alto según tabla. ¿Mediante qué procedimiento se obtuvo la valoración del riesgo?",Glucometría,Perímetro abdominal,IMC,Dosaje de TSH,B
"El profesional de salud coordina actividades con la comunidad quechua hablante, estrategias de atención basadas 
en valores principios, derechos y respeto a la diferencia y la diversidad cultural, el objetivo es lograr el 
entendimiento, comprensión del sistema de salud y la medicina tradicional. Este enunciado corresponde a:",Diálogo intercultural,Agenda de salud,Actores sociales,Acuerdo de salud,A
"Madre recibe visita domiciliaria por su enfermera sectorista, quien observa que a su niña de 7 meses la está 
alimentando con el caldito de su mismo plato; por lo que pide a la madre un plato pequeño y le demuestra como 
debe ser la alimentación de su niña con los mismos alimentos de su olla. ¿Cuáles son las recomendaciones de 
alimentación complementaria?","Alimentos picados, 1/4 de plato mediano, 2 veces al día","Consistencia tipo puré, 1 a 2 cucharadas y 2 veces al día","Consistencia papilla aguadita, 1/2 plato mediano, 5 veces al día","Consistencia tipo puré, 3 a 5 cucharadas y de 2 a 3 veces al día",D
"En el 2026 el Centro de Salud ""Palca"" será líder en la atención primaria en salud con calidad, calidez, equidad y 
eficiencia, logrando usuarios internos y externos satisfechos para conseguir estilos de vida saludables. Esto 
constituye la ...... de la institución.",meta,misión,estrategia,visión,D
"Adolescente de 15 años acude al establecimiento porque el día anterior tuvo un contacto sexual de riesgo y tiene 
dudas y miedos. ¿Cómo se debe abordar la atención en el marco de la atención integral?",Se le refiere al consultorio de psicología,Atender el motivo de consulta y darle la atención que requiere,Elaborar su plan de atención integral,Se le indica que retorne con su tutor para su atención,B
"La mayor dificultad que afrontan los estados en lo concerniente a cuestiones normativas relacionadas con la 
práctica de la medicina tradicional y complementaria. Es la falta de...",control y reglamentación a productos herbarios.,apoyo financiero a la investigación.,datos de investigación.,mecanismos para controlar y reglamentar publicidad.,C
"El reporte de la última vigilancia vectorial del Aedes aegypti en una comunidad es IA=3, por lo que el personal 
programa el control focal al 100% de viviendas; esta actividad debe promover la participación de la comunidad en 
el control larvario físico / mecánico, que consiste en:",Uso de larvicida al 100% de viviendas con potenciales criaderos,Control biológico y uso de larvicida en viviendas con criaderos positivos,Cepillar y tapar recipientes de agua y eliminar o disponer adecuadamente los potenciales criaderos,Nebulización espacial y eliminación de criaderos en coordinación con las autoridades,C
